103.000000,68.110000,98.810000,157.640000,282.140000,84.840000,79.530000,380.770000,219.740000,118.460000,23.840000,64.310000,134.190000,279.020000,76.590000,40.990000,224.360000,123.670000,311.950000,105.170000,53.310000,108.520000,100.580000,101.110000,44.540000,101.800000,11.130000,98.080000,86.860000,14.580000,90.450000,162.460000,49.630000,202.200000,145.500000,300.830000,158.800000,142.700000,240.610000,80.650000,193.760000,325.650000,312.940000,35.550000,162.250000,122.040000,109.980000,162.560000,188.850000,118.600000,19.090000,111.780000,201.390000,2407.230000,163.360000,174.430000,28.760000,54.240000,28.260000,36.810000,40.390000,244.480000,61.710000,304.320000,75.040000,472.380000,72.450000,275.040000,660.210000,44.890000,211.250000,2613.150000,48.410000,52.960000,49.510000,68.180000,632.830000,144.930000,56.390000,63.710000,96.830000,206.410000,46.970000,103.010000,54.380000,94.250000,75.370000,61.210000,10.170000,45.150000,64.860000,224.810000,132.290000,70.770000,190.400000,106.000000,63.620000,29.430000,70.180000,71.730000
103.020000,68.110000,98.810000,157.640000,282.140000,84.810000,79.520000,380.800000,219.740000,118.580000,23.840000,64.310000,134.200000,279.020000,76.590000,40.990000,224.360000,123.680000,311.950000,105.170000,53.310000,108.520000,100.630000,101.160000,44.540000,101.790000,11.130000,98.070000,86.850000,14.580000,90.450000,162.450000,49.630000,202.200000,145.500000,300.830000,158.800000,142.700000,240.610000,80.650000,193.760000,325.650000,313.010000,35.550000,162.260000,122.070000,109.980000,162.560000,188.850000,118.600000,19.090000,111.780000,201.390000,2407.230000,163.360000,174.410000,28.770000,54.240000,28.260000,36.800000,40.400000,244.460000,61.710000,304.280000,75.040000,472.380000,72.490000,275.040000,660.210000,44.880000,211.500000,2615.500000,48.410000,52.990000,49.510000,68.190000,632.830000,144.930000,56.390000,63.700000,96.830000,206.410000,46.970000,103.010000,54.380000,94.270000,75.390000,61.210000,10.170000,45.140000,64.860000,224.790000,132.290000,70.770000,190.400000,105.980000,63.610000,29.440000,70.290000,71.710000
103.020000,68.120000,98.820000,157.590000,282.160000,84.830000,79.520000,380.760000,219.750000,118.500000,23.840000,64.300000,134.200000,278.980000,76.610000,40.960000,224.360000,123.760000,311.950000,105.160000,53.290000,108.560000,100.620000,101.160000,44.540000,101.810000,11.130000,98.150000,86.800000,14.580000,90.410000,162.450000,49.630000,202.200000,145.550000,300.830000,158.820000,142.700000,240.610000,80.650000,193.760000,325.870000,313.010000,35.550000,162.250000,122.110000,109.980000,162.590000,188.890000,118.600000,19.090000,111.750000,201.390000,2407.230000,163.310000,174.410000,28.760000,54.240000,28.240000,36.800000,40.410000,244.460000,61.690000,304.240000,75.040000,472.380000,72.460000,275.040000,660.210000,44.880000,211.440000,2615.510000,48.420000,52.950000,49.510000,68.170000,632.830000,144.930000,56.390000,63.700000,96.830000,206.410000,46.970000,102.990000,54.370000,94.260000,75.390000,61.210000,10.170000,45.150000,64.820000,224.760000,132.290000,70.770000,190.400000,105.980000,63.610000,29.430000,70.310000,71.710000
103.020000,68.120000,98.840000,157.600000,282.230000,84.830000,79.520000,380.910000,219.750000,118.500000,23.840000,64.310000,134.200000,279.050000,76.620000,40.980000,224.360000,123.760000,312.370000,105.160000,53.290000,108.560000,100.690000,101.210000,44.540000,101.850000,11.130000,98.220000,86.800000,14.590000,90.410000,162.490000,49.650000,202.200000,145.550000,300.830000,158.820000,142.700000,240.610000,80.650000,193.850000,325.870000,313.010000,35.540000,162.320000,122.150000,110.020000,162.640000,188.970000,118.600000,19.090000,111.750000,201.460000,2407.230000,163.310000,174.410000,28.760000,54.260000,28.250000,36.800000,40.410000,244.430000,61.690000,304.400000,75.080000,472.380000,72.500000,275.040000,660.700000,44.880000,211.480000,2615.510000,48.420000,52.950000,49.550000,68.180000,633.070000,144.930000,56.410000,63.700000,96.820000,206.450000,46.990000,103.000000,54.370000,94.280000,75.390000,61.210000,10.180000,45.150000,64.820000,224.760000,132.290000,70.770000,190.470000,105.980000,63.610000,29.430000,70.310000,71.710000
103.020000,68.120000,98.840000,157.600000,282.230000,84.820000,79.540000,380.910000,219.780000,118.500000,23.840000,64.310000,134.200000,279.050000,76.600000,40.980000,224.390000,123.760000,312.370000,105.160000,53.290000,108.560000,100.680000,101.200000,44.540000,101.830000,11.130000,98.140000,86.800000,14.590000,90.410000,162.500000,49.650000,202.200000,145.550000,300.830000,158.820000,142.700000,240.620000,80.650000,193.790000,326.000000,313.010000,35.530000,162.310000,122.150000,110.010000,162.620000,188.970000,118.530000,19.090000,111.750000,201.490000,2407.230000,163.300000,174.410000,28.760000,54.260000,28.240000,36.790000,40.420000,244.430000,61.690000,304.390000,75.080000,472.380000,72.490000,275.150000,660.700000,44.880000,211.290000,2615.510000,48.420000,52.950000,49.570000,68.180000,633.200000,144.930000,56.410000,63.700000,96.810000,206.450000,46.990000,103.000000,54.370000,94.280000,75.400000,61.210000,10.180000,45.150000,64.820000,224.770000,132.290000,70.770000,190.470000,105.960000,63.610000,29.430000,70.310000,71.710000
103.000000,68.120000,98.840000,157.610000,282.240000,84.820000,79.540000,380.910000,219.780000,118.500000,23.840000,64.340000,134.200000,279.050000,76.600000,40.980000,224.390000,123.760000,312.370000,105.160000,53.310000,108.560000,100.690000,101.190000,44.540000,101.840000,11.130000,98.150000,86.840000,14.590000,90.470000,162.570000,49.660000,202.200000,145.640000,300.830000,158.820000,142.700000,240.650000,80.670000,193.800000,326.220000,313.010000,35.530000,162.320000,122.120000,110.010000,162.620000,188.970000,118.530000,19.090000,111.750000,201.510000,2407.230000,163.300000,174.410000,28.760000,54.260000,28.230000,36.790000,40.420000,244.430000,61.690000,304.390000,75.080000,472.380000,72.490000,275.150000,660.700000,44.880000,211.180000,2615.510000,0.000000,52.950000,49.570000,68.190000,633.270000,144.930000,56.410000,63.700000,96.810000,206.450000,46.990000,103.000000,54.370000,94.300000,75.400000,61.210000,10.180000,45.150000,64.820000,224.800000,132.290000,70.770000,190.470000,105.960000,63.610000,29.440000,70.310000,71.710000
103.010000,68.140000,98.840000,157.600000,282.240000,84.820000,79.510000,380.830000,219.780000,118.520000,23.840000,64.340000,134.200000,279.010000,76.600000,40.980000,224.200000,123.760000,312.370000,105.190000,53.310000,108.560000,100.690000,101.210000,44.540000,101.840000,11.130000,98.110000,86.830000,14.590000,90.470000,162.480000,49.650000,202.120000,145.630000,300.830000,158.820000,142.700000,240.640000,80.670000,193.790000,326.220000,313.010000,35.530000,162.280000,122.080000,110.010000,162.640000,188.970000,118.530000,19.090000,111.750000,201.510000,2407.230000,163.300000,174.340000,28.760000,54.260000,28.220000,36.800000,40.420000,244.430000,61.690000,304.380000,75.090000,472.380000,72.490000,275.070000,660.700000,44.870000,211.420000,2615.510000,48.420000,52.950000,49.580000,68.180000,633.190000,144.980000,56.420000,63.700000,96.810000,206.450000,46.970000,103.000000,54.370000,94.280000,75.400000,61.210000,10.180000,45.140000,64.820000,224.800000,132.290000,70.750000,190.470000,105.960000,63.610000,29.440000,70.310000,71.690000
103.010000,68.140000,98.830000,157.620000,282.040000,84.830000,79.500000,380.750000,219.780000,118.480000,23.840000,64.340000,134.200000,279.010000,76.580000,40.970000,224.200000,123.670000,312.370000,105.190000,53.310000,0.000000,100.690000,101.180000,44.540000,101.800000,11.130000,98.100000,86.840000,14.590000,90.480000,162.480000,49.610000,202.250000,145.630000,300.830000,158.820000,142.700000,240.660000,80.660000,193.810000,326.220000,313.010000,35.530000,162.240000,122.100000,109.970000,162.610000,188.980000,118.470000,19.090000,111.750000,201.450000,2407.230000,163.260000,174.340000,28.750000,54.260000,28.230000,36.790000,40.430000,244.420000,61.690000,304.340000,75.090000,472.380000,72.490000,275.070000,660.530000,44.860000,211.490000,2615.510000,48.410000,52.960000,49.580000,68.180000,633.190000,144.950000,56.430000,63.680000,96.810000,206.450000,46.970000,103.000000,54.370000,94.260000,75.400000,61.200000,10.170000,45.140000,64.820000,224.800000,132.290000,70.740000,190.470000,105.930000,63.610000,29.440000,70.300000,71.690000
103.010000,68.130000,98.830000,157.560000,282.040000,84.810000,79.510000,380.750000,219.760000,118.450000,23.840000,64.320000,134.200000,278.940000,76.590000,40.970000,224.130000,123.630000,312.370000,105.120000,53.310000,108.540000,100.670000,101.170000,44.530000,101.790000,11.130000,98.100000,86.810000,14.580000,90.470000,162.480000,49.600000,202.030000,145.630000,300.990000,158.820000,142.700000,240.660000,80.660000,193.860000,326.220000,313.010000,35.510000,162.250000,122.080000,109.970000,162.690000,188.980000,118.450000,19.080000,111.760000,201.450000,2407.230000,163.200000,174.340000,28.760000,54.240000,28.230000,36.780000,40.430000,244.400000,61.700000,304.360000,75.090000,472.380000,72.490000,274.940000,660.530000,44.850000,211.180000,2615.510000,48.380000,52.970000,49.580000,68.160000,633.190000,144.890000,56.430000,63.670000,96.780000,206.450000,46.950000,102.940000,54.380000,94.230000,75.370000,61.200000,10.170000,45.140000,64.820000,224.660000,132.310000,70.720000,190.470000,105.900000,63.620000,29.430000,70.320000,71.630000
102.990000,68.130000,98.820000,157.550000,281.970000,84.820000,79.470000,380.820000,219.740000,118.450000,23.860000,64.300000,134.200000,278.940000,76.570000,40.960000,224.060000,123.630000,312.370000,105.120000,53.270000,108.540000,100.640000,101.140000,44.520000,101.740000,11.130000,98.040000,86.810000,14.580000,90.460000,162.440000,49.590000,202.110000,145.580000,300.960000,158.750000,142.670000,240.610000,80.660000,193.840000,326.220000,313.020000,35.520000,162.220000,122.060000,109.910000,162.690000,189.010000,118.420000,19.080000,111.760000,201.480000,2407.230000,163.190000,174.340000,28.760000,54.240000,28.210000,36.760000,40.430000,244.360000,61.670000,304.300000,75.050000,472.380000,72.430000,274.870000,660.300000,44.840000,210.980000,2615.510000,48.370000,52.940000,49.570000,68.160000,633.090000,144.890000,56.430000,63.670000,96.750000,206.490000,46.960000,102.940000,54.340000,94.200000,75.350000,61.190000,10.170000,45.130000,64.780000,224.660000,132.310000,70.720000,190.450000,105.900000,63.640000,29.430000,70.320000,71.630000
